"","HC16","HC13","HC06","HC03","RRMS18","RRMS16","SPMS10","SPMS03"
"circ_13428",0,0,0,0,0,2,0,0
"circ_13429",0,0,0,0,0,0,0,0
"circ_1343",0,0,0,0,0,0,0,0
"circ_13430",5,6,0,3,5,2,5,7
"circ_13431",3,3,0,0,0,2,6,6
"circ_13432",0,0,4,0,0,0,0,0
"circ_13433",0,0,0,0,0,0,0,0
"circ_13434",2,3,0,4,4,5,0,5
"circ_13435",0,0,0,0,0,0,0,0
"circ_13436",0,0,0,2,2,0,0,0
"circ_13437",0,0,0,0,0,0,0,0
"circ_13438",0,0,0,0,0,0,0,0
"circ_13439",4,2,3,0,3,6,0,2
"circ_1344",11,20,15,10,23,21,29,12
"circ_13440",2,0,0,0,0,3,0,0
"circ_13441",0,0,0,0,0,0,0,0
"circ_13442",0,0,0,0,0,0,0,0
"circ_13443",0,0,0,0,0,0,0,0
"circ_13444",0,0,0,2,0,0,0,0
"circ_13445",0,0,0,0,2,4,0,0
"circ_13446",0,0,0,0,4,0,3,0
"circ_13447",4,2,0,0,0,4,0,4
"circ_13448",0,0,0,0,0,0,0,0
"circ_13449",0,0,0,0,0,0,0,0
"circ_1345",0,3,0,0,0,4,0,0
"circ_13450",3,0,2,4,0,2,0,3
"circ_13451",0,0,0,0,0,0,0,0
"circ_13452",0,0,2,0,0,0,0,0
"circ_13453",0,0,0,0,0,0,0,0
"circ_13454",0,0,0,0,0,0,0,0
"circ_13455",0,0,0,0,0,0,0,0
"circ_13456",0,0,0,0,0,0,0,0
"circ_13457",0,0,0,0,0,0,0,0
"circ_13458",0,0,0,0,0,0,0,0
"circ_13459",0,0,0,0,0,0,0,0
"circ_1346",0,0,0,0,0,0,0,0
"circ_13460",0,0,0,0,0,0,0,0
"circ_13461",0,0,0,0,0,0,2,0
"circ_13462",0,0,3,0,0,0,0,0
"circ_13463",0,0,0,0,0,0,3,0
"circ_13464",0,2,0,5,2,2,2,2
"circ_13465",0,0,0,0,0,0,0,0
"circ_13466",12,11,20,36,16,19,9,15
"circ_13467",0,0,0,0,0,0,0,0
"circ_13468",0,0,0,0,0,0,0,0
"circ_13469",0,0,0,0,0,0,0,0
"circ_1347",0,0,0,0,0,0,0,0
"circ_13470",0,0,2,0,0,0,0,0
"circ_13471",0,0,0,0,0,0,0,0
"circ_13472",0,0,0,0,0,0,0,0
"circ_13473",2,0,0,0,0,0,0,0
"circ_13474",0,3,0,4,4,7,3,2
"circ_13475",2,0,0,0,2,0,0,0
"circ_13476",0,6,3,0,2,0,0,3
"circ_13477",2,0,0,0,2,2,0,0
"circ_13478",0,0,0,0,0,2,0,0
"circ_13479",5,2,2,5,0,5,3,5
"circ_1348",0,0,0,0,0,2,0,3
"circ_13480",0,0,0,2,3,0,0,0
"circ_13481",0,0,0,0,0,0,0,0
"circ_13482",0,0,0,0,0,0,0,0
"circ_13483",0,0,0,0,0,0,0,0
"circ_13484",0,0,0,0,0,0,0,0
"circ_13485",0,2,0,0,3,0,0,0
"circ_13486",0,0,2,0,0,2,0,7
"circ_13487",0,0,0,3,0,0,0,0
"circ_13488",0,0,0,0,0,0,0,0
"circ_13489",0,0,2,0,0,0,0,2
"circ_1349",0,0,0,0,0,0,0,0
"circ_13490",0,2,2,2,0,0,0,0
"circ_13491",0,0,0,0,0,0,0,0
"circ_13492",0,0,0,0,0,0,0,0
"circ_13493",0,0,0,0,3,0,0,0
"circ_13494",0,0,0,0,0,0,0,0
"circ_13495",0,0,0,0,0,0,0,0
"circ_13496",0,5,0,5,3,0,5,0
"circ_13497",5,0,6,0,2,0,3,0
"circ_13498",0,0,0,0,0,0,0,0
"circ_13499",0,0,0,0,0,0,0,0
"circ_135",2,0,0,0,0,0,0,0
"circ_1350",0,0,0,0,0,0,0,0
"circ_13500",2,0,0,0,2,0,0,0
"circ_13501",0,0,0,0,0,0,0,0
"circ_13502",2,4,0,0,0,0,0,0
"circ_13503",0,0,0,0,0,0,0,0
"circ_13504",0,10,0,3,0,2,4,0
"circ_13505",0,0,0,0,3,0,0,0
"circ_13506",0,0,0,0,0,0,0,0
"circ_13507",0,0,0,0,0,0,0,0
"circ_13508",0,0,0,0,0,0,0,0
"circ_13509",0,0,0,0,0,0,0,0
"circ_1351",0,5,0,0,0,0,0,0
"circ_13510",0,0,0,0,0,0,0,0
"circ_13511",0,0,0,0,0,3,0,0
"circ_13512",0,0,2,0,0,0,0,0
"circ_13513",0,0,0,0,0,0,0,2
"circ_13514",0,0,0,0,0,0,0,0
"circ_13515",0,0,0,0,0,0,0,0
"circ_13516",0,0,0,0,0,0,0,0
"circ_13517",0,0,0,0,0,0,0,0
"circ_13518",0,0,0,0,0,0,0,0
"circ_13519",0,0,0,0,0,0,0,0
"circ_1352",0,0,0,0,0,0,0,0
"circ_13520",0,0,0,0,0,0,2,0
"circ_13521",0,0,0,0,0,0,0,0
"circ_13522",0,0,0,0,0,2,0,0
"circ_13523",0,8,3,8,8,3,11,4
"circ_13524",0,0,0,0,0,0,0,0
"circ_13525",0,0,0,0,0,0,0,0
"circ_13526",0,0,0,0,0,0,3,0
"circ_13527",0,0,0,0,3,0,0,0
"circ_13528",0,0,0,0,0,0,0,0
"circ_13529",0,2,0,3,0,0,4,0
"circ_1353",0,0,0,0,0,0,0,0
"circ_13530",0,0,0,0,0,0,0,0
"circ_13531",0,0,0,0,0,0,0,0
"circ_13532",0,2,0,0,0,0,0,0
"circ_13533",0,0,0,0,0,0,0,0
"circ_13534",0,0,0,0,0,0,0,0
"circ_13535",0,0,0,0,0,0,0,0
"circ_13536",0,2,0,3,3,3,0,4
"circ_13537",0,0,0,0,0,0,2,0
"circ_13538",0,0,2,0,0,0,0,0
"circ_13539",0,0,0,0,0,0,0,0
"circ_1354",2,0,0,4,7,0,0,0
"circ_13540",0,0,0,0,0,0,0,0
"circ_13541",0,2,5,3,0,0,0,0
"circ_13542",0,0,0,0,0,0,0,0
"circ_13543",3,0,2,3,0,0,0,0
"circ_13544",0,0,0,0,0,0,0,0
"circ_13545",0,0,0,0,0,0,0,0
"circ_13546",4,0,0,0,0,3,0,0
"circ_13547",0,3,0,2,5,4,0,0
"circ_13548",0,0,0,0,0,0,0,0
"circ_13549",0,0,0,0,0,0,0,0
"circ_1355",0,0,0,2,0,0,0,0
"circ_13550",0,0,0,0,0,0,0,0
"circ_13551",0,0,0,0,0,0,0,3
"circ_13552",0,0,0,3,0,0,2,0
"circ_13553",0,0,0,0,0,0,0,0
"circ_13554",0,0,3,0,0,0,0,0
"circ_13555",0,0,0,0,0,0,0,0
"circ_13556",0,0,3,0,0,0,0,0
"circ_13557",0,0,0,0,0,0,0,0
"circ_13558",2,5,5,9,0,3,3,2
"circ_13559",3,5,2,8,2,0,0,3
"circ_1356",5,2,3,3,3,5,6,0
"circ_13560",0,0,0,0,0,0,0,0
"circ_13561",2,3,0,0,0,0,2,0
"circ_13562",0,0,0,0,0,0,2,0
"circ_13563",0,0,0,0,0,0,0,0
"circ_13564",3,4,3,3,4,2,2,6
"circ_13565",0,0,0,0,0,0,0,0
"circ_13566",0,0,0,0,0,0,0,0
"circ_13567",0,0,0,5,0,2,2,2
"circ_13568",0,0,0,0,2,0,2,0
"circ_13569",0,0,0,0,0,3,0,0
"circ_1357",21,29,26,25,22,28,43,27
"circ_13570",0,0,0,0,0,0,0,0
"circ_13571",0,0,0,0,0,0,0,0
"circ_13572",0,0,0,0,0,0,3,0
"circ_13573",0,0,0,0,3,0,0,0
"circ_13574",0,0,2,2,0,0,0,0
"circ_13575",0,0,0,0,0,0,0,2
"circ_13576",0,0,0,0,0,0,0,0
"circ_13577",0,3,0,2,0,0,0,0
"circ_13578",0,0,0,0,3,0,0,0
"circ_13579",2,0,5,0,3,0,0,2
"circ_1358",12,16,11,7,19,27,22,12
"circ_13580",50,81,72,75,87,94,61,61
"circ_13581",0,0,0,0,0,0,0,0
"circ_13582",0,0,0,0,0,0,0,0
"circ_13583",0,6,6,3,0,5,8,3
"circ_13584",0,0,0,0,0,0,0,0
"circ_13585",0,4,2,2,0,0,0,0
"circ_13586",0,0,0,0,0,0,3,0
"circ_13587",0,0,3,0,0,6,5,3
"circ_13588",0,2,5,0,4,3,0,0
"circ_13589",0,0,0,0,0,0,0,0
"circ_1359",0,0,0,0,0,0,0,0
"circ_13590",0,0,0,0,0,0,0,0
"circ_13591",0,0,0,0,0,0,0,0
"circ_13592",3,3,0,4,0,0,0,0
"circ_13593",4,25,3,0,12,17,32,13
"circ_13594",0,0,0,0,0,0,0,0
"circ_13595",0,0,0,0,0,0,0,0
"circ_13596",0,0,0,0,0,0,0,0
"circ_13597",0,0,0,0,0,0,0,0
"circ_13598",0,0,0,0,3,0,3,0
"circ_13599",0,0,0,0,0,0,0,0
"circ_136",0,0,0,0,0,0,0,0
"circ_1360",5,0,0,0,0,0,0,0
"circ_13600",6,13,12,15,5,17,10,9
"circ_13601",0,0,0,0,0,0,0,0
"circ_13602",0,0,0,0,0,0,0,0
"circ_13603",0,0,0,0,0,0,0,0
"circ_13604",0,0,0,0,0,0,0,0
"circ_13605",0,0,3,4,0,2,3,2
"circ_13606",0,0,0,0,2,0,0,0
"circ_13607",0,0,0,0,0,0,0,0
"circ_13608",0,0,0,0,2,0,6,2
"circ_13609",0,0,0,0,3,0,2,0
"circ_1361",0,0,0,0,0,0,0,0
"circ_13610",0,0,0,0,0,0,0,0
"circ_13611",0,3,8,3,0,0,3,0
"circ_13612",0,0,0,0,0,0,0,0
"circ_13613",0,0,0,0,0,0,0,0
"circ_13614",0,0,0,0,0,0,0,0
"circ_13615",0,0,0,0,0,0,0,0
"circ_13616",0,0,0,0,0,0,0,0
"circ_13617",0,0,0,0,0,0,0,0
"circ_13618",0,0,0,3,0,6,0,0
"circ_13619",0,0,0,0,0,0,0,0
"circ_1362",0,0,0,0,0,0,0,0
"circ_13620",0,0,0,0,0,0,0,0
"circ_13621",0,0,0,0,0,0,0,0
"circ_13622",0,0,0,0,0,3,0,0
"circ_13623",4,6,17,9,14,16,15,17
"circ_13624",0,0,0,2,0,0,3,0
"circ_13625",0,0,0,0,0,0,0,0
"circ_13626",0,0,0,0,0,0,0,0
"circ_13627",0,0,4,0,0,0,0,0
"circ_13628",0,0,0,0,0,0,0,0
"circ_13629",0,0,0,0,0,0,0,0
"circ_1363",0,0,0,0,0,0,0,0
"circ_13630",12,9,4,5,12,4,14,10
"circ_13631",0,0,0,0,0,0,0,0
"circ_13632",0,0,0,0,0,0,0,0
"circ_13633",0,0,0,0,0,0,0,0
"circ_13634",0,0,0,0,0,0,0,0
"circ_13635",0,0,0,0,0,0,0,0
"circ_13636",0,0,0,0,0,0,0,0
"circ_13637",0,0,0,0,3,0,0,0
"circ_13638",0,0,0,0,0,0,0,0
"circ_13639",3,2,0,5,0,0,0,4
"circ_1364",0,0,0,0,2,0,2,0
"circ_13640",0,0,0,0,0,0,0,0
"circ_13641",9,20,0,2,5,5,3,6
"circ_13642",2,0,0,0,0,0,0,0
"circ_13643",0,0,0,0,0,0,0,0
"circ_13644",54,47,31,18,25,45,32,26
"circ_13645",4,2,3,0,0,0,0,4
"circ_13646",0,0,0,0,0,0,0,0
"circ_13647",57,70,90,84,98,86,89,75
"circ_13648",5,0,0,0,0,2,2,0
"circ_13649",4,0,0,3,0,0,3,0
"circ_1365",0,0,0,0,0,0,0,0
"circ_13650",0,0,0,0,0,0,0,0
"circ_13651",0,0,0,0,0,2,0,0
"circ_13652",0,0,0,0,0,0,0,0
"circ_13653",0,0,0,0,0,0,0,0
"circ_13654",0,2,0,0,2,0,0,0
"circ_13655",0,0,0,0,0,0,0,0
"circ_13656",0,0,0,0,0,0,0,0
"circ_13657",0,0,0,0,0,0,0,0
"circ_13658",0,0,0,0,0,4,0,0
"circ_13659",0,0,0,0,0,0,0,0
"circ_1366",6,6,4,4,6,4,3,5
"circ_13660",0,0,0,0,0,0,0,0
"circ_13661",3,0,0,0,0,0,2,0
"circ_13662",0,0,0,2,0,0,0,0
"circ_13663",0,0,0,0,0,0,0,0
"circ_13664",4,0,0,0,2,0,0,2
"circ_13665",0,0,0,0,0,0,0,0
"circ_13666",0,0,0,3,4,0,0,0
"circ_13667",0,0,0,0,0,0,2,0
"circ_13668",0,3,0,0,3,0,4,0
"circ_13669",0,0,0,0,0,0,0,0
"circ_1367",0,0,0,0,0,0,0,0
"circ_13670",0,0,0,0,2,0,0,0
"circ_13671",0,0,0,0,0,0,0,0
"circ_13672",0,0,0,0,3,4,0,0
"circ_13673",14,11,7,8,16,18,7,9
"circ_13674",0,0,0,0,0,0,0,0
"circ_13675",0,0,0,0,0,0,3,0
"circ_13676",0,0,0,0,0,0,0,0
"circ_13677",0,0,0,0,0,0,0,0
"circ_13678",0,0,0,2,2,2,4,0
"circ_13679",0,0,0,0,2,0,0,2
"circ_1368",0,0,0,0,0,0,0,0
"circ_13680",0,0,0,0,0,0,0,0
"circ_13681",0,0,0,0,0,0,0,0
"circ_13682",0,0,0,0,0,0,0,0
"circ_13683",0,0,0,0,0,0,0,0
"circ_13684",3,0,0,0,5,3,0,0
"circ_13685",0,4,2,3,0,3,0,0
"circ_13686",0,0,2,0,0,6,0,3
"circ_13687",0,0,0,0,0,2,0,0
"circ_13688",0,0,0,0,0,0,0,0
"circ_13689",0,0,0,0,0,0,0,0
"circ_1369",0,0,0,0,0,0,0,0
"circ_13690",4,0,0,0,2,0,3,9
"circ_13691",0,0,0,0,2,3,5,0
"circ_13692",5,23,11,5,4,4,11,4
"circ_13693",2,3,7,2,4,4,3,5
"circ_13694",0,0,0,0,0,3,0,0
"circ_13695",0,0,0,0,0,0,0,0
"circ_13696",0,0,0,0,0,0,0,0
"circ_13697",0,0,0,0,0,0,0,0
"circ_13698",0,0,0,0,0,0,0,0
"circ_13699",0,0,0,0,0,0,0,0
"circ_137",0,0,0,0,0,0,0,0
"circ_1370",2,0,3,0,2,3,0,0
"circ_13700",0,0,0,0,0,0,0,0
"circ_13701",0,0,0,0,0,0,0,0
"circ_13702",2,0,0,0,0,0,0,0
"circ_13703",0,0,0,0,0,0,0,0
"circ_13704",0,0,0,0,0,0,0,0
"circ_13705",0,0,0,0,4,0,0,0
"circ_13706",2,3,0,0,0,5,0,7
"circ_13707",4,3,0,2,0,3,3,0
"circ_13708",0,0,0,2,0,0,0,0
"circ_13709",0,2,0,3,4,0,0,3
"circ_1371",0,0,0,0,0,0,0,0
"circ_13710",0,0,2,0,0,5,2,0
"circ_13711",0,4,2,2,4,0,0,0
"circ_13712",0,0,0,2,0,4,0,0
"circ_13713",2,0,0,0,0,0,0,0
"circ_13714",0,0,0,0,0,0,0,0
"circ_13715",0,2,0,2,0,0,0,0
"circ_13716",0,0,0,0,0,0,0,0
"circ_13717",0,0,0,0,0,0,0,0
"circ_13718",0,2,0,0,0,0,0,0
"circ_13719",0,4,0,0,2,2,0,0
"circ_1372",0,0,0,2,0,2,0,0
"circ_13720",0,2,3,0,2,0,4,0
"circ_13721",3,3,3,0,3,4,2,6
"circ_13722",3,4,4,3,3,7,2,4
"circ_13723",0,0,0,0,0,0,0,0
"circ_13724",0,0,0,0,0,0,0,0
"circ_13725",0,0,0,0,0,0,0,0
"circ_13726",3,2,4,5,3,3,3,4
"circ_13727",6,0,4,0,6,10,7,6
"circ_13728",0,0,0,0,0,0,0,0
"circ_13729",2,0,8,2,7,7,7,11
"circ_1373",4,0,0,0,0,2,0,0
"circ_13730",4,2,9,5,3,4,6,9
"circ_13731",27,47,38,31,60,65,61,33
"circ_13732",0,0,0,0,0,0,0,0
"circ_13733",0,0,0,0,0,0,0,0
"circ_13734",0,0,0,0,0,0,0,0
"circ_13735",0,0,2,0,0,2,0,0
"circ_13736",0,0,0,0,0,0,0,0
"circ_13737",0,0,0,0,3,0,4,2
"circ_13738",3,0,2,0,0,0,4,0
"circ_13739",0,0,0,0,0,0,5,0
"circ_1374",0,0,0,0,0,0,0,0
"circ_13740",0,0,0,0,0,0,0,0
"circ_13741",0,0,0,0,0,2,0,0
"circ_13742",0,0,0,0,0,0,2,0
"circ_13743",0,0,0,0,0,0,0,0
"circ_13744",0,0,9,4,9,6,4,2
"circ_13745",6,11,0,4,8,12,2,9
"circ_13746",0,0,0,0,0,0,0,0
"circ_13747",0,0,0,0,0,0,2,0
"circ_13748",0,0,0,0,0,0,0,0
"circ_13749",0,0,0,0,0,0,0,3
"circ_1375",0,0,0,0,0,0,0,0
"circ_13750",0,0,0,0,0,0,0,0
"circ_13751",0,0,0,0,0,0,0,0
"circ_13752",0,4,0,0,0,0,0,0
"circ_13753",66,93,68,51,107,82,115,97
"circ_13754",13,15,10,3,11,6,4,9
"circ_13755",0,2,0,0,3,4,0,0
"circ_13756",0,2,0,0,0,0,3,0
"circ_13757",2,0,0,0,0,0,0,0
"circ_13758",0,0,0,0,0,0,0,0
"circ_13759",0,0,0,0,0,0,0,0
"circ_1376",0,0,0,0,0,0,0,0
"circ_13760",0,0,0,0,0,0,0,0
"circ_13761",0,0,0,0,0,0,0,0
"circ_13762",0,0,0,0,0,2,0,0
"circ_13763",3,0,0,0,0,0,3,0
"circ_13764",0,0,0,0,0,0,0,0
"circ_13765",0,0,0,0,0,3,0,0
"circ_13766",0,0,0,0,5,4,0,0
"circ_13767",0,0,0,0,0,0,0,0
"circ_13768",0,0,2,0,0,0,0,0
"circ_13769",0,3,0,0,3,3,0,3
"circ_1377",0,0,0,0,0,3,0,0
"circ_13770",0,0,3,0,0,0,0,0
"circ_13771",0,0,0,0,0,0,0,0
"circ_13772",96,79,126,113,129,128,89,67
"circ_13773",0,0,0,0,0,0,0,0
"circ_13774",0,0,0,0,0,3,2,0
"circ_13775",0,0,0,0,0,0,0,0
"circ_13776",0,0,0,0,0,0,0,0
"circ_13777",0,0,0,0,0,0,0,0
"circ_13778",0,0,0,0,2,0,0,0
"circ_13779",0,0,0,0,0,0,0,0
"circ_1378",5,0,3,2,0,0,3,3
"circ_13780",0,0,0,0,0,0,0,0
"circ_13781",0,0,0,0,0,0,0,0
"circ_13782",2,2,3,0,0,0,0,0
"circ_13783",0,0,0,0,0,0,0,0
"circ_13784",14,4,3,5,8,6,11,7
"circ_13785",0,0,0,0,3,0,0,0
"circ_13786",2,0,3,0,0,0,0,6
"circ_13787",0,0,0,0,0,0,0,0
"circ_13788",0,0,0,0,0,0,0,0
"circ_13789",0,0,0,0,0,0,0,0
"circ_1379",0,0,0,0,0,0,0,0
"circ_13790",0,0,0,0,0,0,0,0
"circ_13791",0,0,0,0,0,0,0,0
"circ_13792",0,0,0,0,0,0,0,0
"circ_13793",0,0,2,0,0,0,0,0
"circ_13794",0,0,0,0,0,0,0,0
"circ_13795",0,0,0,0,0,0,0,0
"circ_13796",0,0,0,0,0,0,0,0
"circ_13797",0,0,0,2,0,0,0,3
"circ_13798",0,0,0,0,0,0,0,0
"circ_13799",0,0,0,0,0,0,0,0
"circ_138",0,0,0,0,0,0,0,0
"circ_1380",0,0,0,0,2,0,0,0
"circ_13800",0,0,0,4,0,0,0,0
"circ_13801",0,0,3,2,0,0,2,0
"circ_13802",0,0,0,3,0,0,0,0
"circ_13803",0,0,0,0,0,0,0,0
"circ_13804",0,0,0,0,0,0,0,0
"circ_13805",21,16,32,20,21,28,30,24
"circ_13806",8,6,5,5,7,4,2,5
"circ_13807",7,11,12,18,17,2,12,10
"circ_13808",4,0,2,0,5,2,3,0
"circ_13809",15,19,11,9,17,21,20,33
"circ_1381",0,0,0,0,0,0,0,0
"circ_13810",0,0,2,0,3,0,0,0
"circ_13811",0,0,0,0,0,0,0,0
"circ_13812",0,0,3,0,0,0,0,0
"circ_13813",0,0,0,0,0,0,0,0
"circ_13814",0,0,0,0,0,0,0,0
"circ_13815",21,25,23,25,28,25,17,30
"circ_13816",0,0,0,0,0,0,0,0
"circ_13817",0,2,3,0,6,3,0,6
"circ_13818",0,0,0,0,0,0,2,0
"circ_13819",2,0,0,2,0,3,0,0
"circ_1382",0,2,0,0,0,0,0,0
"circ_13820",0,0,0,0,0,0,0,0
"circ_13821",0,0,0,0,0,0,0,0
"circ_13822",0,2,0,0,0,0,0,0
"circ_13823",0,0,2,0,5,0,0,0
"circ_13824",0,0,2,2,6,4,5,5
"circ_13825",3,3,0,0,0,0,0,4
"circ_13826",0,4,4,0,0,0,0,3
"circ_13827",0,0,0,0,0,0,0,0
"circ_13828",0,3,0,4,6,3,0,0
"circ_13829",0,0,0,0,0,0,0,0
"circ_1383",0,0,3,0,0,0,0,0
"circ_13830",14,5,11,8,8,9,7,9
"circ_13831",0,2,0,0,3,0,0,0
"circ_13832",0,0,0,0,0,0,0,0
"circ_13833",0,0,0,0,2,0,2,0
"circ_13834",0,0,0,2,0,0,0,0
"circ_13835",0,0,0,0,0,0,0,0
"circ_13836",0,0,0,0,0,0,0,0
"circ_13837",2,0,0,0,0,0,0,0
"circ_13838",2,0,0,0,0,0,0,0
"circ_13839",0,0,0,0,0,0,0,0
"circ_1384",0,0,0,0,0,0,0,0
"circ_13840",0,0,0,3,5,2,0,0
"circ_13841",0,0,0,0,0,0,0,0
"circ_13842",0,0,0,0,0,0,0,0
"circ_13843",0,0,0,0,0,0,0,0
"circ_13844",0,0,0,0,0,0,0,0
"circ_13845",0,0,0,0,0,0,0,0
"circ_13846",0,0,0,0,0,0,0,0
"circ_13847",0,0,0,0,0,0,0,0
"circ_13848",0,0,0,0,0,0,0,0
"circ_13849",0,0,0,0,2,0,0,0
"circ_1385",0,0,0,0,0,0,0,0
"circ_13850",0,0,0,0,0,0,0,0
"circ_13851",4,5,6,6,6,7,0,6
"circ_13852",0,0,0,0,0,0,2,0
"circ_13853",0,0,0,0,0,0,0,0
"circ_13854",0,0,0,0,0,0,0,0
"circ_13855",0,0,0,0,0,0,0,0
"circ_13856",0,0,0,0,0,0,0,0
"circ_13857",0,0,5,3,5,5,6,11
"circ_13858",0,0,0,0,0,0,0,0
"circ_13859",0,0,0,0,0,0,0,0
"circ_1386",0,6,4,2,3,6,0,2
"circ_13860",0,0,4,5,3,2,0,5
"circ_13861",0,0,0,0,0,0,0,0
"circ_13862",0,0,0,0,0,0,0,0
"circ_13863",0,0,0,0,0,0,0,0
"circ_13864",0,0,0,0,0,0,3,0
"circ_13865",0,3,0,0,0,0,0,0
"circ_13866",0,0,0,0,6,0,0,0
"circ_13867",0,0,2,0,0,0,0,0
"circ_13868",0,2,0,0,0,0,0,0
"circ_13869",0,0,0,0,0,0,0,0
"circ_1387",0,0,0,0,0,0,0,0
"circ_13870",0,0,0,0,0,0,0,0
"circ_13871",0,3,5,0,2,4,2,0
"circ_13872",0,35,34,27,46,15,27,36
"circ_13873",0,0,0,0,0,0,0,0
"circ_13874",0,0,0,0,0,0,0,0
"circ_13875",2,7,0,0,0,0,0,0
"circ_13876",7,4,5,7,6,4,0,0
"circ_13877",0,0,0,0,0,0,0,0
"circ_13878",0,0,0,0,0,0,0,0
"circ_13879",0,0,0,0,0,0,0,0
"circ_1388",0,2,0,0,0,0,0,0
"circ_13880",0,0,2,0,0,3,3,4
"circ_13881",0,2,0,0,0,0,0,0
"circ_13882",0,0,0,0,0,0,0,0
"circ_13883",0,2,0,0,4,3,0,0
"circ_13884",26,15,32,32,19,17,19,21
"circ_13885",0,3,0,0,0,0,0,0
"circ_13886",0,0,0,0,0,0,0,0
"circ_13887",0,0,3,2,5,0,0,0
"circ_13888",0,0,0,0,0,0,0,0
"circ_13889",0,0,0,2,0,0,0,0
"circ_1389",0,0,0,0,0,0,0,0
"circ_13890",2,3,3,6,3,7,2,3
"circ_13891",0,0,0,0,0,0,0,0
"circ_13892",0,0,0,0,0,0,0,0
"circ_13893",2,0,0,0,0,0,0,0
"circ_13894",0,0,0,2,0,0,0,0
"circ_13895",0,0,0,0,0,0,0,0
"circ_13896",2,2,0,0,0,2,0,0
"circ_13897",0,0,0,0,0,0,0,0
"circ_13898",0,0,0,0,0,0,0,0
"circ_13899",0,0,0,0,0,0,0,0
"circ_139",0,0,0,0,0,0,0,0
"circ_1390",0,0,3,3,4,3,3,0
"circ_13900",0,0,0,0,0,0,0,0
"circ_13901",0,0,0,0,0,0,0,0
"circ_13902",0,0,0,0,0,0,0,0
"circ_13903",0,0,0,0,0,2,2,0
"circ_13904",0,0,0,0,0,0,0,0
"circ_13905",0,0,0,0,0,0,0,0
"circ_13906",0,0,0,0,0,0,0,0
"circ_13907",0,0,0,0,0,0,0,0
"circ_13908",0,0,0,0,0,0,2,0
"circ_13909",0,0,0,0,0,0,0,0
"circ_1391",0,0,0,0,0,0,3,0
"circ_13910",0,0,0,0,0,0,0,0
"circ_13911",0,0,0,0,2,0,0,0
"circ_13912",0,0,0,0,0,0,0,0
"circ_13913",0,0,0,0,0,0,0,0
"circ_13914",0,0,0,0,0,0,0,0
"circ_13915",0,0,0,0,0,0,0,0
"circ_13916",0,0,0,0,0,0,4,0
"circ_13917",0,3,0,0,0,3,0,0
"circ_13918",0,0,0,0,0,0,0,0
"circ_13919",8,7,9,14,17,12,3,6
"circ_1392",0,0,0,0,0,0,0,0
"circ_13920",0,0,0,0,0,0,0,0
"circ_13921",3,3,3,17,6,5,7,0
"circ_13922",0,2,3,0,0,0,8,2
"circ_13923",0,0,0,0,0,0,0,0
"circ_13924",0,0,0,0,0,0,0,0
"circ_13925",0,0,0,0,0,0,0,0
"circ_13926",0,0,0,0,0,0,0,4
"circ_13927",0,0,0,0,0,0,0,0
"circ_13928",0,2,0,0,0,0,0,0
"circ_13929",0,0,0,0,0,0,0,0
"circ_1393",0,0,0,0,0,0,0,0
"circ_13930",0,0,0,0,0,0,0,0
"circ_13931",0,0,0,0,2,0,0,0
"circ_13932",0,0,0,0,0,0,0,3
"circ_13933",0,0,0,0,0,0,0,0
"circ_13934",0,2,0,0,0,0,0,0
"circ_13935",13,14,6,4,9,11,6,11
"circ_13936",10,32,11,13,8,12,24,14
"circ_13937",0,0,0,0,0,0,3,0
"circ_13938",0,0,0,0,0,0,0,0
"circ_13939",0,0,0,0,0,0,0,0
"circ_1394",0,0,0,0,0,0,0,0
"circ_13940",0,0,2,2,0,0,5,0
"circ_13941",0,0,0,0,0,0,0,0
"circ_13942",0,0,0,0,0,0,0,0
"circ_13943",0,0,0,0,0,0,0,0
"circ_13944",0,0,0,0,0,3,4,0
"circ_13945",0,0,0,0,0,0,0,0
"circ_13946",0,0,0,0,0,0,0,0
"circ_13947",0,0,0,0,2,0,0,2
"circ_13948",0,0,0,0,0,0,3,0
"circ_13949",0,0,0,0,0,0,0,0
"circ_1395",2,0,0,0,0,3,0,0
"circ_13950",0,0,0,0,0,0,0,0
"circ_13951",0,0,0,0,0,0,0,0
"circ_13952",3,4,6,9,7,3,12,6
"circ_13953",0,0,0,0,0,0,0,0
"circ_13954",0,0,0,0,0,0,0,0
"circ_13955",0,0,0,0,0,0,0,0
"circ_13956",0,0,0,0,0,0,0,0
"circ_13957",0,0,0,0,0,0,0,0
"circ_13958",0,0,0,0,0,0,0,0
"circ_13959",0,0,0,0,0,0,0,0
"circ_1396",0,0,0,0,0,0,0,0
"circ_13960",0,2,0,3,2,0,0,0
"circ_13961",0,0,0,0,0,0,0,0
"circ_13962",0,0,0,0,0,0,0,0
"circ_13963",2,0,2,0,0,0,2,0
"circ_13964",2,0,0,0,6,0,0,0
"circ_13965",3,7,0,0,9,5,4,4
"circ_13966",0,0,0,0,0,0,0,0
"circ_13967",0,0,0,0,0,0,0,0
"circ_13968",5,6,4,4,4,2,0,5
"circ_13969",0,0,0,0,0,0,0,0
"circ_1397",0,0,5,0,0,2,0,0
"circ_13970",0,0,0,0,3,0,0,0
"circ_13971",0,0,0,0,0,0,0,0
"circ_13972",0,0,0,3,0,0,0,0
"circ_13973",2,0,5,5,2,3,3,0
"circ_13974",0,0,0,0,0,0,0,0
