 HC16 HC13 HC06 HC03 RRMS18 RRMS16 SPMS10 SPMS03
circ_10020 1.44529893984626 2.48499964588193 1.44529893984626 1.44529893984626 2.29815566762205 1.44529893984626 1.44529893984626 1.44529893984626
circ_10021 1.44529893984626 1.44529893984626 2.10537182139974 1.44529893984626 1.44529893984626 1.44529893984626 2.26440638953303 1.44529893984626
circ_10022 1.44529893984626 2.09858602447164 2.10537182139974 1.44529893984626 2.06202410661995 1.44529893984626 1.44529893984626 2.30675432165502
circ_10023 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10024 2.30651274624787 1.44529893984626 2.24410917888713 2.83314431337814 1.44529893984626 2.57477530201192 1.44529893984626 1.44529893984626
circ_10025 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10026 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10027 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10028 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10029 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_1003 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.06202410661995 1.44529893984626 1.44529893984626 1.44529893984626
circ_10030 1.44529893984626 1.44529893984626 2.37527791343988 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10031 1.44529893984626 1.44529893984626 2.10537182139974 1.44529893984626 1.44529893984626 1.44529893984626 2.1198162849926 1.44529893984626
circ_10032 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10033 1.44529893984626 1.44529893984626 2.24410917888713 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10034 2.94744226410841 2.48499964588193 2.82690150552812 2.62066937845466 2.8774062754892 2.96174853590813 2.96627675065201 2.83672387079837
circ_10035 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10036 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10037 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10038 1.44529893984626 2.09858602447164 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10039 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_1004 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10040 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.34469567809889 1.44529893984626 1.44529893984626
circ_10041 2.1497557807242 1.44529893984626 2.24410917888713 1.44529893984626 2.06202410661995 1.44529893984626 2.400877909499 1.44529893984626
circ_10042 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10043 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10044 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10045 2.1497557807242 2.59944374151362 1.44529893984626 3.50164201238205 2.61085962003679 2.21995282880718 2.64908069322971 1.44529893984626
circ_10046 1.44529893984626 2.09858602447164 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10047 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10048 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10049 2.45365838504429 2.36323582552741 2.61538625184111 2.50388319209215 2.18334040422016 1.44529893984626 2.52921582323724 2.7181796531148
circ_1005 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10050 2.1497557807242 1.44529893984626 1.44529893984626 1.44529893984626 2.18334040422016 2.08814497158871 1.44529893984626 1.44529893984626
circ_10051 1.44529893984626 1.44529893984626 1.44529893984626 2.24727633729181 2.18334040422016 2.57477530201192 2.400877909499 1.44529893984626
circ_10052 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10053 4.14641703925678 4.28878303820774 4.99195884866434 4.84340441301706 4.82444640183673 4.3296227872876 4.64682536041254 4.3867549438986
circ_10054 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
