,logFC,logCPM,LR,PValue,DE,FDR
2840,-2.25342109016561,-2.47042958713453,1.04567830128307,0.306504516659368,0,1
20703,-0.796150501797455,-1.4858604813335,1.04557390380829,0.306528663317232,0,1
17529,0.510941073988092,-0.689345844903945,1.04283035023427,0.307164119787865,0,1
13055,-1.75471202206261,-2.26486114437891,1.04032883201507,0.30774500662005,0,1
20346,-2.21972373877888,-2.4830452560597,1.03811291642051,0.308260764093813,0,1
6702,-0.50696753842812,-0.685878582044545,1.03743702607087,0.308418301886224,0,1
19858,1.4602907000398,-2.13547882783254,1.03680138475987,0.308566553789869,0,1
20167,-0.840522306542455,-1.54231682978858,1.03661680276033,0.308609621565275,0,1
20377,-0.503317566740029,-0.649808978619817,1.0363925055548,0.308661966441334,0,1
9674,1.81519062182398,-2.33283024689604,1.03506303526521,0.308972465658665,0,1
3339,-2.20018297565832,-2.54397432072386,1.03475344164488,0.30904482984452,0,1
46,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
55,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
70,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
128,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
191,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
221,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
282,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
330,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
371,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
401,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
440,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
458,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
471,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
474,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
541,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
585,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
862,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1012,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1027,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1041,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1096,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1214,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1262,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1293,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1344,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1413,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1485,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1595,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1616,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1731,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1743,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1753,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1771,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1904,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1952,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1962,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
1984,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2007,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2144,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2145,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2149,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2208,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2234,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2333,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2371,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2452,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2466,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2565,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2571,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2779,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2820,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2883,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
2938,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3003,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3058,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3104,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3147,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3174,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3251,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3271,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3291,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3438,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3439,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3593,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3638,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3726,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3758,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3798,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
3928,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4134,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4247,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4250,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4300,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4313,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4315,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4367,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4374,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4542,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4561,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4645,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4699,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4714,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4745,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4906,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4908,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
4916,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
5079,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
5087,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
5219,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
5249,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
5313,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
5439,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
5461,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
5477,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
5495,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
5581,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
5774,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
5787,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
5788,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
5976,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
6133,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
6143,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
6239,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
6248,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
6403,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
6441,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
6541,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
6561,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
6617,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
6664,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
6734,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
7051,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
7059,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
7070,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
7120,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
7429,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
7453,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
7619,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
7630,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
7779,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
7787,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
7841,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
7903,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
7949,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
7954,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8058,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8111,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8204,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8241,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8296,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8323,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8328,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8347,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8359,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8379,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8502,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8601,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8612,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8617,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8664,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8818,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8880,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
8967,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9096,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9218,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9293,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9300,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9335,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9343,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9380,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9543,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9605,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9607,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9626,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9637,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9647,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9666,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9728,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
9969,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
10030,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
10063,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
10071,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
10090,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
10091,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
10196,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
10226,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
10343,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
10382,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
10453,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
10469,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
10563,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
10859,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
10880,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
10988,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
11022,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
11161,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
11191,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
11382,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
11420,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
11489,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
11585,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
11605,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
11811,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
11851,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
11895,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
11993,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12020,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12099,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12113,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12184,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12228,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12318,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12327,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12437,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12462,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12468,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12513,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12526,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12579,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12644,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12718,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12749,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
12769,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13018,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13084,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13136,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13323,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13514,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13515,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13525,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13565,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13601,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13655,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13674,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13678,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13719,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13738,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13782,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13793,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
13999,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14031,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14363,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14406,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14576,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14589,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14599,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14637,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14666,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14719,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14731,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14859,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14864,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14940,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14953,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14978,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
14983,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
15056,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
15067,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
15085,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
15160,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
15219,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
15286,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
15384,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
15472,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
15683,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
15783,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
15827,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
16150,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
16280,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
16294,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
16341,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
16408,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
16486,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
16487,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
16533,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
16595,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
16612,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
16633,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
16681,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
16729,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
16811,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
16916,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17010,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17118,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17121,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17173,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17322,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17358,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17360,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17428,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17429,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17473,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17591,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17595,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17662,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17715,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17869,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17938,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
17990,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
18023,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
18103,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
18258,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
18287,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
18344,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
18443,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
18467,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
18512,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
18603,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
18615,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
18621,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
18829,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
18934,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
19105,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
19152,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
19156,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
19193,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
19196,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
19288,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
19290,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
19340,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
19397,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
19419,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
19609,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
19687,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
19939,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
20067,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
20183,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
20217,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
20359,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
20413,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
20545,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
20552,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
20593,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
20605,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
20824,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
20852,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
20992,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
21117,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
21174,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
21320,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
21578,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
21623,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
21636,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
21646,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
21753,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
21790,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
21877,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
21946,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
22021,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
22068,-1.88090387108501,-3.06822413512884,1.03377097726237,0.309274616282085,0,1
