0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,0,0,2,2,0,2,0
0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,0
7,10,12,21,10,10,19,6
18,17,21,18,18,29,11,7
0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,3,0,0,0,0,0
0,3,0,3,0,0,0,0
0,0,0,0,2,0,0,0
0,0,2,0,0,0,0,0
0,0,2,0,0,0,0,0
5,5,7,4,9,3,5,5
0,0,0,0,0,0,0,0
15,11,5,3,9,5,7,4
0,0,0,0,0,0,0,0
7,2,0,4,0,2,0,5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,3
5,0,3,0,0,3,0,0
0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,3
8,6,4,5,6,5,5,8
0,2,4,3,2,5,0,2
0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0
0,2,2,0,0,2,0,0
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,4,0,0
0,0,0,2,4,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,4
0,2,3,0,9,0,0,3
0,0,0,0,0,0,4,0
0,0,0,0,2,0,2,0
0,9,2,5,4,5,0,2
0,0,0,2,4,0,0,0
0,0,0,0,0,0,0,0
18,10,16,12,13,20,12,6
3,0,0,0,0,0,0,0
0,10,4,8,5,6,7,6
0,0,0,0,0,0,0,0
4,4,5,12,3,11,9,6
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0
0,0,2,0,0,0,0,0
0,0,5,0,0,0,0,0
0,2,3,5,10,3,0,7
2,0,0,0,4,0,0,3
5,5,0,0,5,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,2,2,0,0,0,0,0
0,0,4,0,0,0,0,0
0,0,0,0,0,2,0,0
0,0,4,0,0,0,0,3
5,10,12,12,10,8,6,5
5,5,4,3,2,6,2,3
0,0,0,0,0,0,0,3
0,0,0,8,0,0,0,0
0,3,0,3,0,6,0,3
0,0,0,2,5,2,0,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,5,6,0,3,0,4,2
2,0,0,0,0,0,0,0
0,3,5,4,2,4,0,5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18,16,11,12,14,21,8,3
0,0,0,0,0,0,0,0
7,11,10,8,23,14,6,4
0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15,16,9,11,14,12,16,13
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0
0,5,0,0,5,0,0,0
0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,0,3,0,0,4,0,0
0,0,0,0,0,0,0,0
3,0,2,0,3,3,6,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,6,7,8,11,6,3,3
0,0,0,0,0,0,0,0
2,0,0,0,2,8,2,0
0,0,0,0,5,0,0,3
0,0,0,0,0,0,0,0
14,22,14,13,26,12,20,6
0,0,0,0,0,0,0,0
2,2,0,3,0,2,0,0
0,0,0,0,0,3,6,0
0,2,3,3,5,2,0,0
0,0,4,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,0,3,0,0,3,0,2
0,0,0,4,0,0,0,0
2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,2,0,3,0,0
0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,0,0,0,7,0,0,0
0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,0,2,0,0,3,0,0
0,3,0,0,0,0,0,0
0,0,2,0,0,7,2,2
0,0,0,0,0,0,0,0
0,0,0,0,3,0,2,0
0,4,2,4,3,2,3,5
0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0
0,0,3,0,0,0,0,0
0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,2
0,0,0,3,0,0,0,0
4,0,0,0,0,2,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,2,2,3,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0
0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0
0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5,11,5,5,3,14,5,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21,18,28,18,27,14,18,16
0,0,5,0,0,3,0,0
0,2,0,0,4,0,6,0
0,0,0,0,0,0,0,0
4,0,0,6,2,5,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2
6,3,2,3,0,3,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0
2,2,0,0,0,3,0,0
4,3,10,7,3,0,5,10
0,0,0,0,0,0,0,0
4,6,2,10,14,7,5,0
9,14,3,10,8,14,10,4
0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5,4,8,7,7,5,6,4
0,2,0,0,0,0,0,0
4,3,0,2,2,0,0,0
7,2,5,2,0,5,3,0
0,0,0,4,0,6,2,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6,4,4,3,5,6,4,2
4,9,6,5,3,3,0,3
0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,4,0,0
2,0,0,2,0,0,4,0
2,7,0,6,4,0,14,0
0,0,0,0,0,0,0,0
4,4,5,0,5,5,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
10,10,15,11,18,14,16,9
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,5,0,0,0
13,6,7,3,6,7,4,6
0,0,0,0,0,0,0,0
2,0,5,2,3,4,0,0
0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0
65,71,98,134,100,93,51,80
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
9,14,15,10,24,22,9,8
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,2,0,3,0,0,0
0,0,0,0,0,0,0,0
3,2,9,6,3,10,6,4
10,13,15,14,17,8,13,10
0,0,0,4,0,2,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3
0,0,0,0,0,2,0,2
0,0,0,0,0,0,5,0
5,0,6,5,6,4,15,12
73,70,66,68,103,140,83,94
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,5,0,0,0,2,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,0
21,13,25,15,20,25,11,10
14,14,6,22,17,25,9,13
0,0,0,0,0,0,0,4
0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0
4,4,0,2,2,0,3,3
0,8,0,0,4,3,4,3
0,2,0,0,0,0,0,0
2,3,0,0,0,0,0,0
0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0
0,6,0,0,5,4,0,0
0,2,5,0,2,3,2,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17,29,27,31,35,39,51,30
2,4,4,0,3,8,7,5
0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,2,0,0,2,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,2,2,0,0,0
0,0,0,0,2,0,0,0
2,0,0,0,0,2,0,0
0,3,3,0,0,4,0,0
33,18,19,28,37,38,21,21
0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0
0,0,3,0,5,0,0,0
3,3,2,0,0,0,0,5
0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0
8,8,6,10,10,10,7,6
0,5,0,3,5,2,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,5,0,0,0
3,0,4,0,6,0,0,0
2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0
0,0,3,2,0,4,3,0
0,0,0,0,0,0,0,0
29,19,19,25,36,39,35,34
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,3,2,5,0
3,2,0,8,5,3,4,3
3,0,3,4,4,0,5,0
0,0,0,0,0,0,0,0
0,2,4,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0
0,0,2,0,0,0,0,0
9,11,0,3,9,7,8,11
0,3,0,3,4,0,0,3
0,0,0,0,3,0,0,0
0,0,5,3,3,0,2,3
0,0,0,0,0,0,0,0
6,5,7,3,0,7,2,4
0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0
3,2,5,7,12,4,0,6
0,7,4,0,3,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3,0,3,2,0,0
0,0,0,0,0,0,0,0
6,3,7,2,3,4,0,0
0,0,0,4,0,0,3,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2
0,0,0,2,0,0,0,0
9,18,29,40,25,21,14,14
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0
0,0,2,0,0,0,0,0
0,3,3,7,2,6,0,2
9,6,6,10,18,0,3,6
0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6,5,0,2,0,0,3,0
3,4,6,10,2,7,10,3
0,0,0,0,3,0,0,0
0,0,0,0,4,0,0,0
3,3,4,18,10,8,0,2
0,0,0,0,0,0,4,3
0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,2,0,0,2,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,3,3,0,0,4,6,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,3,0,3,0
0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0
0,2,0,0,3,3,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,0,3,0
0,3,0,0,2,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0
4,2,0,0,0,3,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,0
0,5,0,0,0,6,2,0
0,0,0,0,0,0,0,0
17,14,17,18,14,19,18,5
0,0,2,0,3,3,4,2
0,0,0,0,0,0,0,0
0,0,0,9,0,0,0,2
3,0,4,0,0,0,0,0
0,0,0,0,0,0,0,0
3,0,4,0,0,5,5,0
0,0,2,2,2,0,0,0
0,0,0,0,0,0,0,0
4,0,4,0,3,0,0,0
0,0,0,0,0,0,3,0
0,2,0,4,3,2,3,6
0,0,0,0,4,2,0,4
2,5,0,0,3,0,7,4
0,0,2,0,0,0,0,4
3,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,0,4,0,0,6,3,4
2,2,5,4,3,6,3,7
11,15,13,22,14,15,15,11
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,3,2,0,0
0,7,0,4,3,5,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,3,0,0,0,3,3,0
0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,3,2,0,0,0,0,0
5,6,19,2,14,9,16,11
2,3,3,3,6,4,0,0
0,0,0,0,0,0,0,0
10,7,11,13,10,9,10,7
25,17,38,39,23,23,30,23
35,28,30,23,23,25,28,23
3,0,5,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,0,5,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0
0,0,0,3,0,0,0,0
0,0,3,0,0,0,0,0
0,0,0,0,3,3,0,0
0,4,7,7,10,11,8,11
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
11,16,19,19,21,16,21,6
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,2
0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,0,0,4,0,0,0,0
26,34,26,31,30,40,28,26
2,3,2,4,0,3,0,0
0,0,0,0,0,0,0,0
0,12,9,6,12,6,3,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,2
0,0,0,0,2,0,0,0
5,6,3,4,3,9,4,5
0,3,4,0,0,0,0,0
3,0,0,0,0,0,0,0
63,77,66,77,62,83,61,59
0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,4,0,2,0
0,0,3,0,0,0,2,0
5,4,3,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0
30,31,27,36,28,46,16,6
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0
7,3,7,0,6,9,6,4
3,8,7,6,7,7,7,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,4,4,9,7,0,0,2
0,0,4,0,0,0,0,0
0,0,0,0,0,0,0,0
0,2,0,3,0,0,0,0
0,0,0,0,2,0,0,0
12,13,15,21,23,16,7,11
3,8,2,4,9,8,3,2
0,0,0,0,0,0,0,0
24,27,35,19,23,0,16,24
0,0,0,0,0,0,0,0
0,0,0,4,0,3,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,0,2,4,5,4,4,6
0,7,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,2
0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,0,0,0,5,3,3,5
0,0,0,3,0,2,0,0
0,0,0,0,0,0,0,0
0,0,2,0,4,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3
2,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,5,0,0,5,0
0,3,2,0,0,0,3,0
0,0,0,0,0,0,0,2
6,10,17,8,6,11,13,10
0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0
2,0,4,0,0,0,0,0
0,0,0,0,0,2,0,0
6,2,6,3,4,4,3,0
0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,4,2,3,0,2,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,0,4,3,4,6,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,4,6,0,6,2,2,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,5,0,0,0,3,0,0
0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,0
0,4,9,9,11,8,2,2
2,3,3,3,6,0,2,4
2,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3,0,0,2,0,2,0
0,0,5,4,5,0,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0
0,0,0,2,0,4,0,0
0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0
0,0,0,0,0,5,0,0
3,12,19,10,8,9,3,11
0,2,0,2,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,9,7,6,8,15,2,6
0,0,0,0,6,0,0,0
0,0,0,0,0,0,0,2
